sample_name	alpha_lcmsms_richness	alpha_lcmsms_shannon	read_count_shotgun_wolr2pe	alpha_shotgun_richness	alpha_shotgun_shannon	alpha_shotgun_faithspd	read_count_16s_deblur	alpha_16S_richness	alpha_16S_shannon	alpha_16S_faithspd	dna_conc	biomass	extraction_protocol_storage_solution	extraction_protocol	storage_solution	sample_type	sample_type1	sample_type2	sample_type3	sample_type4	unique_sample_id	unique_sample_id_tech_rep	pseudosample_id	sample_name_mantel_solution	sample_name_mantel_protocol	bacteria	bacteria_function	buffer_removal	col	collection_timestamp	compressed_well	description	diet	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	extraction_kit	extraction_vendor	genomic_spike_amount_in_ng	genomic_spike_in	genomic_spike_in_copy_number	genomic_spike_in_description	genomic_spike_in_ng_per_ul	genomic_spike_in_replicate	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_mass_index	host_body_product	host_body_site	host_common_name	host_height	host_height_units	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	katseq_number_of_cells	latitude	locationcell	longitude	lysis_buffer_volume	metagenomic_spike_in	metagenomic_spike_in_amount_ng_per_ul	metagenomic_spike_in_copy_number	metagenomic_spike_in_replicate	physical_specimen_location	physical_specimen_remaining	plate_id	plate_id_number	plate_biomass	processing_date	qiita_study_id	replicate	rna_conc	round	row	sample_technical_replicate	scientific_name	sex	swab_type	taxon_id	title	vivarium	water
14332.363197830	68	3.907730436776872	5319630	433	3.2893767430806635	62.32309203517423	6258	47	4.21741910865314	3306.558780302792	0.746	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_hand	skin_hand_left	IPA-Matrix_skin_hand_left	skin_hand_B	skin_hand_left_B	Plate 4 LBM_skin_hand_left_B_isopropanol_Matrix	LBM_skin_hand_left_B_2	LBM_skin_hand_B_isopropanol_2	NA	NA	dry	4	2022-03-24	N4	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	true	44100000	syndna plasmids	0.1	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	G4	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	5	NA	1_2	N	5	human skin metagenome	male	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197831	91	4.872468830269835	5623048	211	3.191705239803796	36.72774399304035	859	13	1.3991554941933086	1692.829571591282	0.74	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_armpit	skin_armpit_left	EtOH-Matrix_skin_armpit_left	skin_armpit_C	skin_armpit_left_C	Plate 4 LBM_skin_armpit_left_C_etoh_Matrix	LBM_skin_armpit_left_C_3	LBM_skin_armpit_C_etoh_3	NA	NA	dry	5	2022-03-24	J5	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	E5	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	3	NA	1_2	J	3	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197832	80	4.517911935641214	37054	NA	NA	NA	442	15	1.665329121965479	1184.053157634892	0.84	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_armpit	skin_armpit_left	IPA-Matrix_skin_armpit_left	skin_armpit_C	skin_armpit_left_C	Plate 4 LBM_skin_armpit_left_C_isopropanol_Matrix	LBM_skin_armpit_left_C_2	LBM_skin_armpit_C_isopropanol_2	NA	NA	dry	5	2022-03-24	N5	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	true	22100000	syndna plasmids	0.05	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	G5	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	5	NA	1_2	N	5	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197833	85	4.357255808825627	12034952	763	3.7200936816979153	101.5758040008689	15582	66	4.23077780418449	3966.939540230231	0.748	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_hand	skin_hand_left	EtOH-Matrix_skin_hand_left	skin_hand_A	skin_hand_left_A	Plate 4 LBM_skin_hand_left_A_etoh_Matrix	LBM_skin_hand_left_A_2	LBM_skin_hand_A_etoh_2	NA	NA	dry	2	2022-03-23	B2	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	true	88200000	syndna plasmids	0.2	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	A2	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	2	NA	1_2	B	2	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197834	115	4.531691530621968	477564	NA	NA	NA	12077	NA	NA	NA	1.015	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_armpit	skin_armpit_left	EtOH-Matrix_skin_armpit_left	skin_armpit_A	skin_armpit_left_A	Plate 4 LBM_skin_armpit_left_A_etoh_Matrix	LBM_skin_armpit_left_A_2	LBM_skin_armpit_A_etoh_2	NA	NA	dry	1	2022-03-23	D1	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	47	NA	NA	syndna plasmids	NA	1	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	B1	-117.25	600ul	TRUE	0.52	360000000	1	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	2	NA	1_2	D	2	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197835	87	3.7242955666612825	3877200	815	3.8465709802017063	108.6367650526946	11787	76	4.356457254874528	4270.194506464388	0.746	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_hand	skin_hand_left	EtOH-Matrix_skin_hand_left	skin_hand_A	skin_hand_left_A	Plate 4 LBM_skin_hand_left_A_etoh_Matrix	LBM_skin_hand_left_A_1	LBM_skin_hand_A_etoh_1	NA	NA	dry	1	2022-03-23	N1	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	G1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	1	NA	1_2	N	1	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197838	96	4.41606523539922	121625	907	4.495937592567955	114.4725430152373	1947	28	1.959182448310736	2483.964894513743	0.732	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_armpit	skin_armpit_left	IPA-Matrix_skin_armpit_left	skin_armpit_D	skin_armpit_left_D	Plate 4 LBM_skin_armpit_left_D_isopropanol_Matrix	LBM_skin_armpit_left_D_3	LBM_skin_armpit_D_isopropanol_3	NA	NA	dry	7	2022-03-24	N7	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	D	9606	not provided	not provided	NA	32.5	G7	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	6	NA	1_2	N	6	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197839	81	4.045834383531036	90459	458	3.628190394639733	60.99003999454555	1441	64	5.074705697185648	3877.587872487954	0.733	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_hand	skin_hand_left	IPA-Matrix_skin_hand_left	skin_hand_C	skin_hand_left_C	Plate 4 LBM_skin_hand_left_C_isopropanol_Matrix	LBM_skin_hand_left_C_1	LBM_skin_hand_C_isopropanol_1	NA	NA	dry	6	2022-03-24	L6	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	F6	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	4	NA	1_2	L	4	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197840	111	5.220182268249512	29135	NA	NA	NA	493	22	2.304324073568208	1765.734419858421	0.91	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_armpit	skin_armpit_left	EtOH-Matrix_skin_armpit_left	skin_armpit_C	skin_armpit_left_C	Plate 4 LBM_skin_armpit_left_C_etoh_Matrix	LBM_skin_armpit_left_C_2	LBM_skin_armpit_C_etoh_2	NA	NA	dry	5	2022-03-24	H5	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	D5	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	2	NA	1_2	H	2	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197841	110	5.023315018793993	783988	464	3.452160935901349	66.24232096968046	9272	43	3.961114321581065	2977.86249388677	0.738	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_hand	skin_hand_left	EtOH-Matrix_skin_hand_left	skin_hand_B	skin_hand_left_B	Plate 4 LBM_skin_hand_left_B_etoh_Matrix	LBM_skin_hand_left_B_3	LBM_skin_hand_B_etoh_3	NA	NA	dry	4	2022-03-24	H4	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	true	44100000	syndna plasmids	0.1	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	D4	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	3	NA	1_2	H	3	human skin metagenome	male	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197842	121	4.80773522690896	421475	NA	NA	NA	23142	NA	NA	NA	1.032	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_hand	skin_hand_left	EtOH-Matrix_skin_hand_left	skin_hand_A	skin_hand_left_A	Plate 4 LBM_skin_hand_left_A_etoh_Matrix	LBM_skin_hand_left_A_3	LBM_skin_hand_A_etoh_3	NA	NA	dry	2	2022-03-23	D2	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	47	NA	NA	syndna plasmids	NA	2	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	B2	-117.25	600ul	TRUE	0.52	360000000	2	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	3	NA	1_2	D	3	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197843	145	5.062579327399075	1767044	765	3.757634095131764	103.6457059470677	12417	70	4.652310536979127	4265.202591608443	0.737	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_hand	skin_hand_left	IPA-Matrix_skin_hand_left	skin_hand_A	skin_hand_left_A	Plate 4 LBM_skin_hand_left_A_isopropanol_Matrix	LBM_skin_hand_left_A_1	LBM_skin_hand_A_isopropanol_1	NA	NA	dry	2	2022-03-23	F2	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	C2	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	4	NA	1_2	F	4	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197844	128	4.995110341442301	1205952	484	4.6752862812425935	64.24443897007006	16086	7	0.8976707631236337	1042.124913620737	0.736	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_armpit	skin_armpit_left	EtOH-Matrix_skin_armpit_left	skin_armpit_B	skin_armpit_left_B	Plate 4 LBM_skin_armpit_left_B_etoh_Matrix	LBM_skin_armpit_left_B_3	LBM_skin_armpit_B_etoh_3	NA	NA	dry	3	2022-03-24	F3	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	C3	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	3	NA	1_2	F	3	human skin metagenome	male	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197845	83	4.563972685300862	6317622	354	2.8159260757129743	55.4827520084641	2854	32	2.0169219529950344	2593.15978426971	0.737	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_armpit	skin_armpit_left	EtOH-Matrix_skin_armpit_left	skin_armpit_A	skin_armpit_left_A	Plate 4 LBM_skin_armpit_left_A_etoh_Matrix	LBM_skin_armpit_left_A_1	LBM_skin_armpit_A_etoh_1	NA	NA	dry	1	2022-03-23	B1	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	true	88200000	syndna plasmids	0.2	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	A1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	1	NA	1_2	B	1	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197848	96	4.533278062058832	112687	656	3.659677460618471	85.20108702187838	2066	15	0.8514308484152573	1546.78396312977	0.73	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_armpit	skin_armpit_left	IPA-Matrix_skin_armpit_left	skin_armpit_D	skin_armpit_left_D	Plate 4 LBM_skin_armpit_left_D_isopropanol_Matrix	LBM_skin_armpit_left_D_2	LBM_skin_armpit_D_isopropanol_2	NA	NA	dry	7	2022-03-24	L7	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	D	9606	not provided	not provided	NA	32.5	F7	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	5	NA	1_2	L	5	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197849	79	3.5609882251135616	7555998	319	3.811760895235859	49.53131793321484	1437	58	5.163659053157779	3747.44821308601	0.731	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_hand	skin_hand_left	EtOH-Matrix_skin_hand_left	skin_hand_C	skin_hand_left_C	Plate 4 LBM_skin_hand_left_C_etoh_Matrix	LBM_skin_hand_left_C_3	LBM_skin_hand_C_etoh_3	NA	NA	dry	6	2022-03-24	J6	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	E6	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	3	NA	1_2	J	3	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197850	123	4.507668914188215	680449	NA	NA	NA	12538	NA	NA	NA	0.807	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_hand	skin_hand_left	EtOH-Matrix_skin_hand_left	skin_hand_C	skin_hand_left_C	Plate 4 LBM_skin_hand_left_C_etoh_Matrix	LBM_skin_hand_left_C_1	LBM_skin_hand_C_etoh_1	NA	NA	dry	6	2022-03-24	F6	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	12.29	NA	NA	syndna plasmids	NA	2	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	C6	-117.25	600ul	TRUE	0.14	94000000	2	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	1	NA	1_2	F	1	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197851	119	5.157362241946352	440068	374	2.894895880482617	61.33680602563186	1667	45	2.641507279191659	3378.823596051722	0.733	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_armpit	skin_armpit_left	IPA-Matrix_skin_armpit_left	skin_armpit_A	skin_armpit_left_A	Plate 4 LBM_skin_armpit_left_A_isopropanol_Matrix	LBM_skin_armpit_left_A_1	LBM_skin_armpit_A_isopropanol_1	NA	NA	dry	1	2022-03-23	H1	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	D1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	4	NA	1_2	H	4	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197852	146	5.028801636383786	1516978	393	2.858945924660716	62.24639606499011	3687	35	1.869815133271475	3058.368484853578	0.733	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_armpit	skin_armpit_left	EtOH-Matrix_skin_armpit_left	skin_armpit_A	skin_armpit_left_A	Plate 4 LBM_skin_armpit_left_A_etoh_Matrix	LBM_skin_armpit_left_A_3	LBM_skin_armpit_A_etoh_3	NA	NA	dry	1	2022-03-23	F1	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	A	9606	not provided	not provided	NA	32.5	C1	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	3	NA	1_2	F	3	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197853	76	4.06856709784117	190744	647	5.320416249728878	89.78507598299052	21306	7	0.8462729312015514	1052.409103174265	0.733	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_armpit	skin_armpit_left	IPA-Matrix_skin_armpit_left	skin_armpit_B	skin_armpit_left_B	Plate 4 LBM_skin_armpit_left_B_isopropanol_Matrix	LBM_skin_armpit_left_B_2	LBM_skin_armpit_B_isopropanol_2	NA	NA	dry	3	2022-03-24	L3	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	F3	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	5	NA	1_2	L	5	human skin metagenome	male	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197854	89	5.12115572261001	8404168	430	3.266943496727067	61.69849492193862	281	NA	NA	NA	0.744	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_hand	skin_hand_left	EtOH-Matrix_skin_hand_left	skin_hand_B	skin_hand_left_B	Plate 4 LBM_skin_hand_left_B_etoh_Matrix	LBM_skin_hand_left_B_1	LBM_skin_hand_B_etoh_1	NA	NA	dry	4	2022-03-24	B4	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	A4	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	1	NA	1_2	B	1	human skin metagenome	male	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197855	98	4.542368546286294	8423	NA	NA	NA	564	19	1.7506914763001509	1624.467454386855	0.74	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_armpit	skin_armpit_left	IPA-Matrix_skin_armpit_left	skin_armpit_C	skin_armpit_left_C	Plate 4 LBM_skin_armpit_left_C_isopropanol_Matrix	LBM_skin_armpit_left_C_1	LBM_skin_armpit_C_isopropanol_1	NA	NA	dry	5	2022-03-24	L5	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	F5	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	4	NA	1_2	L	4	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197856	86	4.541122662112209	471508	NA	NA	NA	3038	NA	NA	NA	0.839	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_armpit	skin_armpit_left	IPA-Matrix_skin_armpit_left	skin_armpit_C	skin_armpit_left_C	Plate 4 LBM_skin_armpit_left_C_isopropanol_Matrix	LBM_skin_armpit_left_C_3	LBM_skin_armpit_C_isopropanol_3	NA	NA	dry	5	2022-03-24	P5	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	12.29	NA	NA	syndna plasmids	NA	1	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	C	9606	not provided	not provided	NA	32.5	H5	-117.25	600ul	TRUE	0.14	94000000	1	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	6	NA	1_2	P	6	human skin metagenome	female	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197857	72	3.5711077415147363	3896245	340	3.765261952192581	56.64674391160156	10887	37	3.7291999330982177	2702.1625182588	0.734	low	IPA-Matrix	Matrix	IPA	skin	skin	skin_hand	skin_hand_left	IPA-Matrix_skin_hand_left	skin_hand_B	skin_hand_left_B	Plate 4 LBM_skin_hand_left_B_isopropanol_Matrix	LBM_skin_hand_left_B_1	LBM_skin_hand_B_isopropanol_1	NA	NA	dry	4	2022-03-24	J4	skin_hand_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	NA	NA	NA	NA	NA	NA	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of hand	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	E4	-117.25	600ul	FALSE	NA	NA	NA	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	4	NA	1_2	J	4	human skin metagenome	male	custom	539655	Matrix_pipeline_validation	NA	NA
14332.363197858	137	5.401610754354518	447813	NA	NA	NA	28139	NA	NA	NA	0.882	low	EtOH-Matrix	Matrix	EtOH	skin	skin	skin_armpit	skin_armpit_left	EtOH-Matrix_skin_armpit_left	skin_armpit_B	skin_armpit_left_B	Plate 4 LBM_skin_armpit_left_B_etoh_Matrix	LBM_skin_armpit_left_B_2	LBM_skin_armpit_B_etoh_2	NA	NA	dry	3	2022-03-24	D3	skin_armpit_left	NA	TRUE	193	Host-associated	Animal	Animal surface	urban biome	human-associated habitat	sebum	human-skin	MagMax Microbiome Ultra	ThermoFisher	24.3	NA	NA	syndna plasmids	NA	1	USA:CA: San Diego	not provided	not provided	uberon:skin	NA	uberon:sebum	uberon:skin of armpit	human	not provided	not provided	adult	homo sapiens	B	9606	not provided	not provided	NA	32.5	B3	-117.25	600ul	TRUE	0.27	186000000	1	NA	FALSE	Plate 4 LBM	4	LBM	4/5/22	14332	2	NA	1_2	D	2	human skin metagenome	male	custom	539655	Matrix_pipeline_validation	NA	NA
